"cluster_id","cluster_name","district_id","district_name","block_id","block_name","geo_cluster_id","geo_cluster_name","school_id","school_name","total_allocated","students_reviewed","gujarati_udayman","gujarati_pragatishil","gujarati_nipun","maths_udayman","maths_pragatishil","maths_nipun"
"2422120004",CHOKHAVADA,"2422",SURAT,"242212",UMARPADA,"2422120004",CHOKHAVADA,"24221208001",VADPADA PRIMARY SCHOOL,143,48,22,20,6,10,31,7
"2422120005",GHANAWAD,"2422",SURAT,"242212",UMARPADA,"2422120005",GHANAWAD,"24221201701",GHANAWAD PRIMARY SCHOOL,134,52,18,32,2,4,38,10
"2422120006",KEVDI,"2422",SURAT,"242212",UMARPADA,"2422120006",KEVDI,"24221205501",KEVDI PRIMARY SCHOOL,298,54,2,21,31,4,15,35
"2422120007",UCHAVAN,"2422",SURAT,"242212",UMARPADA,"2422120007",UCHAVAN,"24221200301",UCHAVAN PRIMARY SCHOOL,290,54,18,16,20,15,22,17
"2422120008",UMARDA,"2422",SURAT,"242212",UMARPADA,"2422120008",UMARDA,"24221207301",VADGAM PRIMARY SCHOOL,137,52,11,30,11,7,32,13
"2422120009",VADI,"2422",SURAT,"242212",UMARPADA,"2422120009",VADI,"24221205402",VADI PRIMARY SCHOOL,154,52,12,26,14,9,29,14
"2408070001",ANANDPUR(BHA)PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240807",CHOTILA,"2408070001",ANANDPUR(BHA)PAY CENTER SCHOOL,"24080703301",GUNDA PRIMARY SCHOOL - 1,96,51,22,21,8,21,21,9
"2408070002",BHIMORA PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240807",CHOTILA,"2408070002",BHIMORA PAY CENTER SCHOOL,"24080708601",PIYAVA  PRIMARY SCHOOL,155,56,4,35,17,4,35,17
"2408070003",CHOTILA PAY CENTER SCHOOL- 1,"2408",SURENDRANAGAR,"240807",CHOTILA,"2408070003",CHOTILA PAY CENTER SCHOOL- 1,"24080701805",CHOTILA PRIMARY SCHOOL -7,245,60,20,31,9,13,35,12
"2408070004",CHOTILA PRIMARY SCHOOL - 2,"2408",SURENDRANAGAR,"240807",CHOTILA,"2408070004",CHOTILA PRIMARY SCHOOL - 2,"24080702301",DEVSAR PRIMARY SCHOOL,189,55,20,18,17,20,17,18
"2408070005",CHOTILA PRIMARY SCHOOL - 3,"2408",SURENDRANAGAR,"240807",CHOTILA,"2408070005",CHOTILA PRIMARY SCHOOL - 3,"24080701802",CHOTILA PRIMARY SCHOOL - 3,190,57,14,23,20,7,27,23
"2408070006",DHOKALVA PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240807",CHOTILA,"2408070006",DHOKALVA PAY CENTER SCHOOL,"24080702504",DHOKALVA PAY CENTER SCHOOL,197,60,16,29,15,15,34,11
"2408070007",MOTI MOLDI PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240807",CHOTILA,"2408070007",MOTI MOLDI PAY CENTER SCHOOL,"24080711601",ZINZUDA PAY CENTER SCHOOL,267,60,16,22,22,20,18,22
"2408070008",PAY CENTER RESHAMIYA SCHOOL,"2408",SURENDRANAGAR,"240807",CHOTILA,"2408070008",PAY CENTER RESHAMIYA SCHOOL,"24080709306",RESHAMIYA PRIMARY SCHOOL,161,60,2,25,33,0,18,42
"2408070009",RAJPARA PAY CENTER SCHOOL - 1,"2408",SURENDRANAGAR,"240807",CHOTILA,"2408070009",RAJPARA PAY CENTER SCHOOL - 1,"24080701601",CHIRODA(THA) PRIMARY SCHOOL,134,56,23,16,17,7,28,21
"2408070010",SANOSARA PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240807",CHOTILA,"2408070010",SANOSARA PAY CENTER SCHOOL,"24080709801",SANOSARA PAY CENTER SCHOOL,167,47,5,19,23,3,24,20
"2408070011",VADALI PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240807",CHOTILA,"2408070011",VADALI PAY CENTER SCHOOL,"24080708401",PIPLIYA(DHORA)  PRIMARY SCHOOL,135,54,14,19,21,10,23,21
"2408090001",BHRUGUPUR PRIMARY-2,"2408",SURENDRANAGAR,"240809",CHUDA,"2408090001",BHRUGUPUR PRIMARY-2,"24080900501",BHRUGUPUR PRIMARY SCHOOL NO-1,282,54,13,19,22,12,13,29
"2408090002",CHOKDI PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240809",CHUDA,"2408090002",CHOKDI PAY CENTER SCHOOL,"24080903701",KORDA PRIMARY SCHOOL,390,55,12,13,30,5,20,30
"2408090003",CHUDA PAY CENTER SCHOOL - 2,"2408",SURENDRANAGAR,"240809",CHUDA,"2408090003",CHUDA PAY CENTER SCHOOL - 2,"24080903301",VEJALKA PRIMARY SCHOOL,236,52,4,25,23,3,26,23
"2408090004",CHUDA PRIMARY SCHOOL - 3,"2408",SURENDRANAGAR,"240809",CHUDA,"2408090004",CHUDA PRIMARY SCHOOL - 3,"24080901203",CHUDA PAY CENTER SCHOOL - 3,230,58,12,23,23,10,17,31
"2408090005",KANTHARIYA PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240809",CHUDA,"2408090005",KANTHARIYA PAY CENTER SCHOOL,"24080900901",CHHALALA PRIMARY SCHOOL,173,50,9,28,13,11,29,10
"2408020001",CHULI PRIMARY SCHOOL,"2408",SURENDRANAGAR,"240802",DHRANGADHRA,"2408020001",CHULI PRIMARY SCHOOL,"24080200701",CHULI PAY CENTER PRIMARY SCHOOL,275,54,1,22,31,1,20,33
"2408020002",DHRANGADHRA-2 PAY CENTER SHALA,"2408",SURENDRANAGAR,"240802",DHRANGADHRA,"2408020002",DHRANGADHRA-2 PAY CENTER SHALA,"24080201076",MAYURNAGAR PRIMARY SCHOOL,232,53,9,10,34,7,14,32
"2408020003",DHRANGADHRA-7 UPPER PRIMARY SHALA,"2408",SURENDRANAGAR,"240802",DHRANGADHRA,"2408020003",DHRANGADHRA-7 UPPER PRIMARY SHALA,"24080201015",DHRANGADHRA-7 PAY CENTER PRIAMRY SCHOOL,244,53,11,17,25,9,17,27
"2408020004",KANKAVATI UPPER PRIMARY PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240802",DHRANGADHRA,"2408020004",KANKAVATI UPPER PRIMARY PAY CENTER SCHOOL,"24080203102",KANKAVATI PRIMARY SCHOOL,384,60,6,20,34,4,14,42
"2408020005",KHAMBHADA UPPER PRIMARY SCHOOL,"2408",SURENDRANAGAR,"240802",DHRANGADHRA,"2408020005",KHAMBHADA UPPER PRIMARY SCHOOL,"24080204801",NAVALGADH PAY CENTER PRIMARY SCHOOL,237,59,12,22,25,15,11,33
"2408020006",KONDH KUMAR PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240802",DHRANGADHRA,"2408020006",KONDH KUMAR PAY CENTER SCHOOL,"24080200201",BAVLI PRIMARY SCHOOL,207,60,19,23,18,20,25,15
"2408020007",MALVAN KUMAR PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240802",DHRANGADHRA,"2408020007",MALVAN KUMAR PAY CENTER SCHOOL,"24080202601",JESADA PAY CENTER PRIMARY SCHOOL,300,59,10,25,24,8,27,24
"2408020008",METHAN PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240802",DHRANGADHRA,"2408020008",METHAN PAY CENTER SCHOOL,"24080205301",RAJCHARADI PRIMARY SCHOOL,236,60,13,19,28,8,22,30
"2408020009",MOTA ANKEVALIYA PAY CENTER,"2408",SURENDRANAGAR,"240802",DHRANGADHRA,"2408020009",MOTA ANKEVALIYA PAY CENTER,"24080204501",NARICHANA PRIMARY SCHOOL,310,60,3,31,26,2,28,30
"2408020010",VASADVA PRIMARY SCHOOL,"2408",SURENDRANAGAR,"240802",DHRANGADHRA,"2408020010",VASADVA PRIMARY SCHOOL,"24080206801",THALA PRIMARY SCHOOL,255,54,0,16,38,0,13,41
"2408020011",VIRENDRAGADH PRIMARY SCHOOL,"2408",SURENDRANAGAR,"240802",DHRANGADHRA,"2408020011",VIRENDRAGADH PRIMARY SCHOOL,"24080204401",NARALI PRIMARY SCHOOL,396,60,14,32,14,9,30,21
"2408040001",BHADWANA PAY CENTER,"2408",SURENDRANAGAR,"240804",LAKHTAR,"2408040001",BHADWANA PAY CENTER,"24080403101",SAKAR PRIMARY SCHOOL,273,41,12,24,5,11,22,8
"2408040002",CHHARAD PAY CENTER,"2408",SURENDRANAGAR,"240804",LAKHTAR,"2408040002",CHHARAD PAY CENTER,"24080404001",VITTHALGADH PAY CENTER SCHOOL,290,52,17,15,20,4,28,20
"2408040003",LAKHTAR PAY CENTER NO-2,"2408",SURENDRANAGAR,"240804",LAKHTAR,"2408040003",LAKHTAR PAY CENTER NO-2,"24080402304",JUGATRAM DAVE PAY CENTER SCHOOL - 2,270,58,7,26,25,3,28,27
"2408040004",LILAPUR PAY CENTER,"2408",SURENDRANAGAR,"240804",LAKHTAR,"2408040004",LILAPUR PAY CENTER,"24080402101",KARELA PRIMARY SCHOOL,125,47,13,30,4,16,28,3
"2408100001",BHALGAMDA PRIMARY SCHOOL,"2408",SURENDRANAGAR,"240810",LIMBDI,"2408100001",BHALGAMDA PRIMARY SCHOOL,"24081004201",NANA TIMBLA PRIMARY SCHOOL,162,52,8,23,21,8,21,23
"2408100002",DEVPARA PRIMARY SCHOOL,"2408",SURENDRANAGAR,"240810",LIMBDI,"2408100002",DEVPARA PRIMARY SCHOOL,"24081004602",PANSHINA PRIMARY SCHOOL - 2,173,54,10,22,22,8,18,28
"2408100003",JAMBU PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240810",LIMBDI,"2408100003",JAMBU PAY CENTER SCHOOL,"24081005102",RANAGADH PAY 2 SCHOOL,550,60,12,20,28,9,28,23
"2408100004",LIMNBDI NAGAR PALIKA SCHOOL NO.9,"2408",SURENDRANAGAR,"240810",LIMBDI,"2408100004",LIMNBDI NAGAR PALIKA SCHOOL NO.9,"24081003728",LIMBDI NAGAR PALIKA SCHOOL-10,245,54,6,8,40,5,15,34
"2408100005",NANI KATHECHI KUMAR SCHOOL,"2408",SURENDRANAGAR,"240810",LIMBDI,"2408100005",NANI KATHECHI KUMAR SCHOOL,"24081004301",NANI KATHECHI KANYA PRIMARY SCHOOL,517,60,24,22,14,22,14,24
"2408100006",RALOL KUMAR PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240810",LIMBDI,"2408100006",RALOL KUMAR PAY CENTER SCHOOL,"24081004903",RALOL PARA-VISHTAR SCHOOL,362,60,27,20,13,23,24,13
"2408100007",SAUKA PRIMARY SCHOOL,"2408",SURENDRANAGAR,"240810",LIMBDI,"2408100007",SAUKA PRIMARY SCHOOL,"24081003801",LIYAD PRIMARY SCHOOL,146,50,2,11,37,3,9,38
"2408100008",SHIYANI PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240810",LIMBDI,"2408100008",SHIYANI PAY CENTER SCHOOL,"24081004401",NATWARGADH PRIMARY SCHOOL,193,53,6,18,29,6,23,24
"2408100009",UTADI PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240810",LIMBDI,"2408100009",UTADI PAY CENTER SCHOOL,"24081006002",UNTADI PAY CENTER SCHOOL,259,54,23,21,10,20,24,10
"2408060001",JASAPAR PAY CENTERSCHOOL,"2408",SURENDRANAGAR,"240806",MULI,"2408060001",JASAPAR PAY CENTERSCHOOL,"24080601501",GAUTAMGADH PRIMARY SCHOOL,168,52,14,20,18,15,20,17
"2408060002",MULI KANYA -5 PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240806",MULI,"2408060002",MULI KANYA -5 PAY CENTER SCHOOL,"24080601401",GADHAD PRIMARY SCHOOL,139,54,2,14,38,2,15,37
"2408060003",SARA KUMAR PRI. SCHOOL-1,"2408",SURENDRANAGAR,"240806",MULI,"2408060003",SARA KUMAR PRI. SCHOOL-1,"24080604508",SARA-3 PRIMARY PAY CENTER SCHOOL,259,60,18,20,22,17,21,22
"2408060004",SARA UPPER PAY CENTER SCHOOL - 3,"2408",SURENDRANAGAR,"240806",MULI,"2408060004",SARA UPPER PAY CENTER SCHOOL - 3,"24080600401",BHET PRIMARY SCHOOL,186,60,10,29,21,10,31,19
"2408060005",SARLA PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240806",MULI,"2408060005",SARLA PAY CENTER SCHOOL,"24080604601",SARLA PAY CENTER SCHOOL,216,48,6,19,23,6,20,22
"2408060006",SHEKHPAR PRIMARY SCHOOL,"2408",SURENDRANAGAR,"240806",MULI,"2408060006",SHEKHPAR PRIMARY SCHOOL,"24080600802",DANAWADA PAY CENTER SCHOOL,207,0,0,0,0,0,0,0
"2408060007",VAGADIYA PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240806",MULI,"2408060007",VAGADIYA PAY CENTER SCHOOL,"24080605501",VAGADIYA PAY CENTER SCHOOL,302,58,10,35,13,9,37,12
"2408060008",VELALA(DHRA) PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240806",MULI,"2408060008",VELALA(DHRA) PAY CENTER SCHOOL,"24080603001",LIYA PRIMARY SCHOOL,279,56,12,27,17,10,25,21
"2408030001",ADARIYANA PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240803",PATDI - DASADA,"2408030001",ADARIYANA PAY CENTER SCHOOL,"24080300101",ADARIYANA PAY CENTER SCHOOL,246,54,6,17,31,4,23,27
"2408030002",BAJANA PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240803",PATDI - DASADA,"2408030002",BAJANA PAY CENTER SCHOOL,"24080306605",INDIRANAGAR PRIMARY SCHOOL - 5,233,53,8,28,17,6,31,16
"2408030003",DASADA PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240803",PATDI - DASADA,"2408030003",DASADA PAY CENTER SCHOOL,"24080301504",SHREE AAMBEDKAR PRI SCHOOL,219,0,0,0,0,0,0,0
"2408030004",GHASPUR PRIMARY SCHOOL,"2408",SURENDRANAGAR,"240803",PATDI - DASADA,"2408030004",GHASPUR PRIMARY SCHOOL,"24080300801",BAMANVA PRIMARY SCHOOL,134,51,2,17,32,4,18,29
"2408030005",KAMALPUR PRI SCHOOL,"2408",SURENDRANAGAR,"240803",PATDI - DASADA,"2408030005",KAMALPUR PRI SCHOOL,"24080306901",RAJPAR PAY CENTER SCHOOL,205,0,0,0,0,0,0,0
"2408030006",KHARAGODHA(NAVAGAM)PRI.SCHOOL,"2408",SURENDRANAGAR,"240803",PATDI - DASADA,"2408030006",KHARAGODHA(NAVAGAM)PRI.SCHOOL,"24080304001",KHARAGODHA(NAVAGAM)PRI.SCHOOL,506,60,21,19,20,22,20,18
"2408030007",KHERVA PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240803",PATDI - DASADA,"2408030007",KHERVA PAY CENTER SCHOOL,"24080304101",KHERVA PAY CENTER SCHOOL,203,52,9,17,26,9,22,21
"2408030008",PATDI PAY CENTER SCHOOL - 1,"2408",SURENDRANAGAR,"240803",PATDI - DASADA,"2408030008",PATDI PAY CENTER SCHOOL - 1,"24080306603",NANUBAPA KANYA PRIMARY SCHOOL -3,155,43,14,18,11,11,21,11
"2408030009",VANOD PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240803",PATDI - DASADA,"2408030009",VANOD PAY CENTER SCHOOL,"24080306201",NAVIYANI PRIMARY SCHOOL,237,50,10,13,27,6,13,31
"2408030010",ZINZUVADA PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240803",PATDI - DASADA,"2408030010",ZINZUVADA PAY CENTER SCHOOL,"24080302001",FATEPUR PRIMARY SCHOOL,244,60,20,24,16,29,24,7
"2408080001",DHAJALA PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240808",SAYLA,"2408080001",DHAJALA PAY CENTER SCHOOL,"24080803501",LIMBALA  PRIMARY SCHOOL,205,56,15,18,23,12,14,30
"2408080002",DHANDHALPUR PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240808",SAYLA,"2408080002",DHANDHALPUR PAY CENTER SCHOOL,"24080801102",DHANDHALPUR KANYA SALA,180,53,4,20,29,1,20,32
"2408080003",DOLIYA PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240808",SAYLA,"2408080003",DOLIYA PAY CENTER SCHOOL,"24080800801",CHORVIRA(THAN)  PRIMARY SCHOOL,315,53,10,26,17,9,21,23
"2408080004",NADALA PAY CENTER,"2408",SURENDRANAGAR,"240808",SAYLA,"2408080004",NADALA PAY CENTER,"24080804301",NADALA PAY CENTER SCHOOL,157,58,12,35,11,12,39,7
"2408080005",NAGADKA PAY CENTER,"2408",SURENDRANAGAR,"240808",SAYLA,"2408080005",NAGADKA PAY CENTER,"24080804001",MOTA BHADLA  PRIMARY SCHOOL,128,53,1,11,41,0,8,45
"2408080006",NINAMA PRIMARY SCHOOL,"2408",SURENDRANAGAR,"240808",SAYLA,"2408080006",NINAMA PRIMARY SCHOOL,"24080806601",SHOKHDA PRIMARY SCHOOL,167,56,7,17,32,7,13,36
"2408080007",SAYLA PAY CENTER SCHOOL - 2,"2408",SURENDRANAGAR,"240808",SAYLA,"2408080007",SAYLA PAY CENTER SCHOOL - 2,"24080802501",JUNA JASHAPAR  PRIMARY SCHOOL,373,58,17,23,18,17,18,23
"2408080008",SAYLA PAY CENTER SCHOOL - 3,"2408",SURENDRANAGAR,"240808",SAYLA,"2408080008",SAYLA PAY CENTER SCHOOL - 3,"24080807101",THORIYALI PRIMARY SCHOOL,207,51,4,15,32,4,18,29
"2408080009",SHAPAR PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240808",SAYLA,"2408080009",SHAPAR PAY CENTER SCHOOL,"24080802401",ISHVARIYA  PRIMARY SCHOOL,282,54,6,40,8,7,38,9
"2408080010",SUDAMDA PAY CENTER SCHOOL - 1,"2408",SURENDRANAGAR,"240808",SAYLA,"2408080010",SUDAMDA PAY CENTER SCHOOL - 1,"24080806501",SHIRVANIYA PRIMARY SCHOOL,189,50,7,14,29,2,19,29
"2408110001",DEVALIYA PAY CENTRE SCHOOL,"2408",SURENDRANAGAR,"240811",THANGADH,"2408110001",DEVALIYA PAY CENTRE SCHOOL,"24081106501",MORTHALA PRIMARY SCHOOL - 1,365,60,13,20,27,13,22,25
"2408110002",TARNETAR PAY CENTER PRIMARY SCHOOL - 1,"2408",SURENDRANAGAR,"240811",THANGADH,"2408110002",TARNETAR PAY CENTER PRIMARY SCHOOL - 1,"24081107801",NAVAGAM(THAN) PRIMARY SCHOOL,406,60,7,21,32,7,35,18
"2408110005",THANGADH PAY CENTER SCHOOL-1,"2408",SURENDRANAGAR,"240811",THANGADH,"2408110005",THANGADH PAY CENTER SCHOOL-1,"24081110804",THANGADH PRIMARY SCHOOL - 9,340,50,3,4,43,2,6,42
"2408110003",THANGADH PAY CENTER SCHOOL - 2,"2408",SURENDRANAGAR,"240811",THANGADH,"2408110003",THANGADH PAY CENTER SCHOOL - 2,"24081110806",THANGADH PRIMARY SCHOOL - 4,227,58,23,16,19,17,24,17
"2408110004",THANGADH PAY CENTER SCHOOL - 3,"2408",SURENDRANAGAR,"240811",THANGADH,"2408110004",THANGADH PAY CENTER SCHOOL - 3,"24081103801",JAMVALI PRIMARY SCHOOL,368,60,14,29,17,14,28,18
"2408050001",FULGRAM PRIMARY SCHOOL,"2408",SURENDRANAGAR,"240805",WADHVAN,"2408050001",FULGRAM PRIMARY SCHOOL,"24080504401",VASTADI PRIMARY SCHOOL,210,55,11,13,31,11,14,30
"2408050002",KHODU KUMAR PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240805",WADHVAN,"2408050002",KHODU KUMAR PAY CENTER SCHOOL,"24080504501",VELAVADAR PRIMARY SCHOOL,247,53,2,24,27,4,17,32
"2408050003",KHOLADIYAD PRIMARY SCHOOL,"2408",SURENDRANAGAR,"240805",WADHVAN,"2408050003",KHOLADIYAD PRIMARY SCHOOL,"24080501201",GUNDIYALA PRIMARY SCHOOL,171,51,7,18,26,4,17,30
"2408050004",LATUDA PRIMARY SCHOOL,"2408",SURENDRANAGAR,"240805",WADHVAN,"2408050004",LATUDA PRIMARY SCHOOL,"24080500801",CHAMARAJ PAY CENTER SCHOOL,166,30,8,12,10,8,10,12
"2408050005",MULCHAND PRIMARY SCHOOL,"2408",SURENDRANAGAR,"240805",WADHVAN,"2408050005",MULCHAND PRIMARY SCHOOL,"24080502701",MULCHAND PRIMARY SCHOOL,205,55,5,21,29,8,17,30
"2408050007",PAY CENTER SCHOOL NO 12 SURENDRANAGAR,"2408",SURENDRANAGAR,"240805",WADHVAN,"2408050007",PAY CENTER SCHOOL NO 12 SURENDRANAGAR,"24080503805",PRIMARY SCHOOL NO 20 SURENDRANAGAR,169,53,8,24,21,4,23,26
"2408050008",PAY CENTER SCHOOL NO 13 WADHVAN,"2408",SURENDRANAGAR,"240805",WADHVAN,"2408050008",PAY CENTER SCHOOL NO 13 WADHVAN,"24080504603",PAY CENTER SCHOOL NO 13 WADHVAN,314,60,30,24,6,30,27,3
"2408050009",PAY CENTER SCHOOL NO 16 SURENDRANAGAR,"2408",SURENDRANAGAR,"240805",WADHVAN,"2408050009",PAY CENTER SCHOOL NO 16 SURENDRANAGAR,"24080503834",PRIMARY SCHOOL NO 7 DUDHREJ,223,56,14,21,21,11,21,24
"2408050006",PAY CENTER SCHOOL NO 1 RATANPAR,"2408",SURENDRANAGAR,"240805",WADHVAN,"2408050006",PAY CENTER SCHOOL NO 1 RATANPAR,"24080504811",SHAKTI NAGAR PRIMARY SCHOOL,287,58,13,28,17,14,28,16
"2408050010",PAY CENTER SCHOOL NO 2 WADHVAN,"2408",SURENDRANAGAR,"240805",WADHVAN,"2408050010",PAY CENTER SCHOOL NO 2 WADHVAN,"24080504612",PRIMARY SCHOOL NO 14 WADHVAN,129,55,23,21,11,17,26,12
"2408050011",PAY CENTER SCHOOL NO 3 WADHVAN,"2408",SURENDRANAGAR,"240805",WADHVAN,"2408050011",PAY CENTER SCHOOL NO 3 WADHVAN,"24080504607",PAY CENTER SCHOOL NO 7 WADHVAN,305,58,15,25,18,12,33,13
"2408050012",PAY CENTER SCHOOL NO 5 SURENDRANAGAR,"2408",SURENDRANAGAR,"240805",WADHVAN,"2408050012",PAY CENTER SCHOOL NO 5 SURENDRANAGAR,"24080503865",PAY CENTER SCHOOL NO 5 SURENDRANAGAR,413,60,9,22,29,11,17,32
"2408050013",PAY CENTER SCHOOL NO 7 JORAVARNAGAR,"2408",SURENDRANAGAR,"240805",WADHVAN,"2408050013",PAY CENTER SCHOOL NO 7 JORAVARNAGAR,"24080504638",GANPATI FATASAR PRI. SCHOOL,368,60,10,20,30,5,24,31
"2408050014",VADOD PAY CENTER SCHOOL,"2408",SURENDRANAGAR,"240805",WADHVAN,"2408050014",VADOD PAY CENTER SCHOOL,"24080504201",VADOD PAY CENTER SCHOOL,183,52,12,19,21,8,16,28
"2408050015",ZAMPODAR PRIMARY SCHOOL,"2408",SURENDRANAGAR,"240805",WADHVAN,"2408050015",ZAMPODAR PRIMARY SCHOOL,"24080500902",DEDADARA PAY CENTER SCHOOL,183,51,10,17,24,7,17,27
"2426150001",CHUNAVADI,"2426",TAPI,"242615",DOLVAN,"2426150001",CHUNAVADI,"24261508801",CHUNAVADI PRIMARY SCHOOL,72,46,9,21,16,4,26,16
"2426150002",DHOLKA,"2426",TAPI,"242615",DOLVAN,"2426150002",DHOLKA,"24261508202",KEVDI FALIYA PIPALWADA PRIMARY SCHOOL,92,51,0,16,35,0,11,40
"2426150003",DOLVAN,"2426",TAPI,"242615",DOLVAN,"2426150003",DOLVAN,"24261503206",DHODIYAVAD FALIYA DOLVAN PRIMARY SCHOOL,105,50,8,27,15,9,19,22
"2426150004",GADAT,"2426",TAPI,"242615",DOLVAN,"2426150004",GADAT,"24261503901",GADAT PRIMARY SCHOOL,95,27,3,19,5,5,10,12
"2426150006",KARNJKHED,"2426",TAPI,"242615",DOLVAN,"2426150006",KARNJKHED,"24261507601",KARANJKHED PRIMARY SCHOOL,136,50,11,14,25,4,18,28
"2426150007",MANGALIYA,"2426",TAPI,"242615",DOLVAN,"2426150007",MANGALIYA,"24261504701",GARVAN PRIMARY SCHOOL,126,50,5,20,25,2,24,24
"2426150008",PATHAKVADI,"2426",TAPI,"242615",DOLVAN,"2426150008",PATHAKVADI,"24261503302",KAKADVA PRIMARY SCHOOL,71,50,0,21,29,0,15,35
"2426150009",VANKALA,"2426",TAPI,"242615",DOLVAN,"2426150009",VANKALA,"24261511501",PALASIYA PRIMARY SCHOOL,86,49,9,29,11,3,26,20
"2426160001",ASHRAVA,"2426",TAPI,"242616",KUKARMUNDA,"2426160001",ASHRAVA,"24261606201",MATAVAL  PRIMARY SCHOOL,118,52,14,26,12,11,31,10
"2426160002",BEJ,"2426",TAPI,"242616",KUKARMUNDA,"2426160002",BEJ,"24261608401",RAJPUR  PRIMARY SCHOOL,158,52,29,19,4,27,19,6
"2426160003",GANGATHA,"2426",TAPI,"242616",KUKARMUNDA,"2426160003",GANGATHA,"24261609901",GANGATHA  PRIMARY SCHOOL,137,52,34,14,4,15,23,14
"2426160004",KUKARMUNDA,"2426",TAPI,"242616",KUKARMUNDA,"2426160004",KUKARMUNDA,"24261606501",KUKARMUNDA  PRIMARY SCHOOL,314,60,6,32,22,3,28,29
"2426160005",MORMBA,"2426",TAPI,"242616",KUKARMUNDA,"2426160005",MORMBA,"24261608501",MORAMBA  PRIMARY SCHOOL,133,55,37,16,2,12,34,9
"2426160006",SADGAVAN,"2426",TAPI,"242616",KUKARMUNDA,"2426160006",SADGAVAN,"24261604901",BALDA  PRIMARY SCHOOL,142,54,33,18,3,35,16,3
"2426070001",KHODADA,"2426",TAPI,"242607",NIZAR,"2426070001",KHODADA,"24260701701",KHODADA  PRIMARY SCHOOL,130,50,32,12,6,29,17,4
"2426070002",NIZAR,"2426",TAPI,"242607",NIZAR,"2426070002",NIZAR,"24260700101",NIZAR PRIMARY SCHOOL,370,60,19,23,18,13,23,24
"2426070003",RAYGADH,"2426",TAPI,"242607",NIZAR,"2426070003",RAYGADH,"24260703301",RAYGADH  PRIMARY SCHOOL,242,52,14,19,19,14,23,15
"2426070004",VADALI,"2426",TAPI,"242607",NIZAR,"2426070004",VADALI,"24260704401",RUMKITALAV  PRIMARY SCHOOL,290,60,28,21,11,19,31,10
"2426070005",VANKA,"2426",TAPI,"242607",NIZAR,"2426070005",VANKA,"24260700701",SARVALA  PRIMARY SCHOOL,127,60,38,19,3,30,25,5
"2426100001",AGASVAN,"2426",TAPI,"242610",SONGADH,"2426100001",AGASVAN,"24261000601",CHAKALIYA PRIMARY SCHOOL,79,0,0,0,0,0,0,0
"2426170001",AGASVAN,"2426",TAPI,"242610",SONGADH,"2426100001",AGASVAN,"24261000701",VAZARDA PRIMARY SCHOOL,87,51,7,22,22,5,16,30
"2426170002",BHURIVEL,"2426",TAPI,"242610",SONGADH,"2426100002",BHURIVEL,"24261017503",S R P SHALA  PRIMARY SCHOOL,192,52,17,16,19,12,16,24
"2426170003",BORDA,"2426",TAPI,"242610",SONGADH,"2426100003",BORDA,"24261007601",BORDA PRIMARY SCHOOL,249,54,21,26,7,18,27,9
"2426100004",CHAKVAN,"2426",TAPI,"242610",SONGADH,"2426100004",CHAKVAN,"24261013101",AMALGUNDI  PRIMARY SCHOOL,63,49,20,21,8,10,30,9
"2426100005",DHAMODI,"2426",TAPI,"242610",SONGADH,"2426100005",DHAMODI,"24261014301",KHADKA-CHIKHALI  PRIMARY SCHOOL,54,44,1,11,32,1,14,29
"2426100006",GALKUVA,"2426",TAPI,"242610",SONGADH,"2426100006",GALKUVA,"24261002501",KHARSHI-1 PRIMARY SCHOOL,145,50,7,25,18,5,29,16
